1,Kuala Lumpur Rovers,13,11,2,0,24,4,35
2,Harini FC,14,8,5,1,27,29,29
3,Imigresen FC,13,7,3,3,27,9,24
4,Bukit Tambun,13,7,2,4,17,12,23
5,KSR Sains,14,7,2,5,18,14,23
6,Perlis United FC,14,6,3,5,20,14,21
7,Persada Integriti Bersatu,14,6,3,5,16,11,21
8,Armed Forces FC,14,5,5,4,23,14,20
9,Manjung City FC,14,4,6,4,18,15,18
10,University of Malaya,14,5,2,7,18,17,17
11,Melaka FC,13,4,4,5,23,22,16
12,BRM,9,2,0,7,8,19,6
13,Sarawak United,13,1,1,11,10,35,4
14,Ultimate FC,12,0,0,12,5,59,0
