1,Tallinna Kalev II,21,12,6,3,60,31,42
2,Trans II,21,13,3,5,40,26,42
3,Kuressaare II,20,1,5,4,55,38,38
4,Tartu Kalev,21,11,4,6,58,43,37
5,Tartu Welco,20,10,4,6,45,29,34
6,Tulevik,19,8,4,7,30,29,28
7,Tammeka II,21,6,5,10,28,41,23
8,Laanemaa JK,21,6,2,13,40,61,20
9,Parnu,21,0,4,17,15,69,4
