1,Nomme United,21,16,3,2,59,17,51
2,Flora II,20,13,2,5,46,30,41
3,Viimsi JK,20,11,5,4,40,21,38
4,Tabasalu,21,12,1,8,53,37,37
5,Levadia II,19,11,3,5,38,25,36
6,FC Tallinn,21,10,2,9,42,36,32
7,Elva,21,6,2,12,27,45,20
8,Paide Linnameeskond II,21,5,4,12,40,45,19
9,Legion,21,4,2,15,20,54,14
10,FC Alliance,21,3,0,18,29,83,9
