1,FC Ulaanbaatar,27,24,2,1,115,15,71
2,Deren,27,17,3,7,85,36,54
3,Falcons,27,16,4,7,77,33,52
4,Khovd,27,17,3,7,94,43,48
5,Tuv Buganuud,26,13,0,13,82,78,33
6,Khangarid,27,8,3,16,46,105,27
7,Ulaanbaatar City,25,10,2,13,63,59,26
8,Khaan Khuns-Erchim,27,9,2,16,60,66,26
9,Khoromkhon,26,6,2,18,38,83,20
10,BCH Lions,27,2,1,24,36,178,7
