1,Libertad,24,18,3,3,44,15,57
2,Cerro Porteno,25,13,8,4,44,32,47
3,Sportivo Trinidense,25,12,5,8,38,27,41
4,Guarani,25,10,9,6,32,28,39
5,Nacional,24,9,7,8,24,24,34
6,Olimpia,24,8,7,9,35,31,31
7,Sportivo Ameliano,24,7,9,8,29,32,30
8,Sportivo Luqueno,24,6,10,8,30,32,28
9,General Caballero,25,7,7,11,24,31,28
10,Resistencia,25,6,6,13,20,39,24
11,Guairena,24,4,9,11,20,34,21
12,Tacuary,25,5,4,13,19,34,19
