1,Riga FC,23,18,4,1,59,11,58
2,RFS,23,16,7,0,58,11,55
3,Valmiera,23,9,7,7,29,22,34
4,FK Liepaja,22,9,4,9,34,35,31
5,Auda,23,8,7,8,25,29,31
6,Metta/LU,22,7,6,9,29,37,27
7,BFC Daugavpils,23,6,7,10,31,32,25
8,Tukums 2000,23,6,5,12,32,56,23
9,Jelgava,23,6,5,12,29,43,23
10,Super Nova,23,2,2,19,20,70,8
