1,Cibao,16,11,3,2,27,7,36
2,Atlantico,16,8,4,4,23,13,28
3,Moca,16,9,1,6,25,11,28
4,Universidad OyM,16,6,6,4,15,12,24
5,Vega Real,16,7,3,6,17,17,24
6,Atletico Pantoja,16,6,5,5,19,15,23
7,Delfines del Este,16,3,7,6,9,15,16
8,Jarabacoa,16,4,2,10,17,33,14
9,San Cristobal,16,1,3,12,7,36,6
