1,KI,13,13,0,0,62,4,39
2,NSI,13,8,2,3,43,15,26
3,HB,12,8,1,3,31,14,25
4,B36,12,6,3,3,22,11,21
5,Vikingur,12,4,2,6,22,29,14
6,07 Vestur,13,3,3,7,23,42,12
7,EBS / Skala,12,1,1,10,14,46,4
8,TB / FCS / Royn,13,0,2,11,3,59,2
