1,Bashundara Kings,20,18,1,1,51,13,55
2,Abahani Limited,20,12,4,4,45,18,40
3,Bangladesh Police,20,10,5,5,39,21,35
4,Mohammedan,20,9,5,6,38,21,32
5,Sheikh Russel,20,8,6,6,33,30,30
6,Sheikh Jamal,20,5,9,6,25,32,24
7,Fortis,20,5,8,7,23,25,23
8,Chittagong Abrahani,20,4,9,7,26,35,21
9,Rahmatgonj MFS,20,4,7,9,15,31,19
10,Muktijoddha Sangsad,20,4,3,13,19,42,15
11,Azampur Uttara,20,0,5,15,10,56,5
