1,Shamrock Rovers,25,13,8,4,47,22,47
2,St Patricks,25,13,4,8,47,32,43
3,Derry City,25,12,7,6,33,19,43
4,Bohemians,24,11,6,7,35,26,39
5,Dundalk,25,11,6,8,38,33,39
6,Shelbourne,24,8,11,5,26,17,35
7,Sligo Rovers,24,8,5,11,28,32,29
8,Drogheda,24,7,7,10,25,31,28
9,Cork City,24,6,5,13,26,43,23
10,UC Dublin,24,2,3,19,14,64,9
