1,SJ JK,16,10,5,1,21,10,35
2,KuPS,17,10,2,5,22,11,32
3,HJK,17,8,7,2,25,12,31
4,AC Oulu,17,9,3,5,28,24,30
5,VPS,17,6,3,8,19,19,21
6,Honka,16,5,5,6,13,14,20
7,Inter Turku,15,5,4,6,20,23,19
8,Ilves,16,3,8,5,14,15,17
9,KTP,16,4,5,7,13,19,17
10,Mariehamn,16,3,5,8,15,21,14
11,Lahti,15,3,5,7,13,22,14
12,Haka,16,2,6,8,18,31,12
